#OTU ID	Sample_1	Sample_2	Sample_3	Sample_4	Sample_5	Sample_6	Sample_7	Sample_8	Sample_9	Sample_10	Sample_11	Sample_12	Sample_13	Sample_14	Sample_15	Sample_16	Sample_17	Sample_18	Sample_19	Sample_20	Sample_21	Sample_22	Sample_23	Sample_24	Sample_25	Sample_26	Sample_27	Sample_28	Sample_29	Sample_30	Sample_31	Sample_32	Sample_33	Sample_34	Sample_35	Sample_36	Sample_37	Sample_38	Sample_39	Sample_40	Sample_41	Sample_42	Sample_43	Sample_44	Sample_45	Sample_46	Sample_47	Sample_48	Sample_49
PWY-7288:_fatty_acid_&beta;-oxidation_(peroxisome,_yeast)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.26698e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.06417e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.57287e-05	0.0	0.0	0.0	0.0	0.0	6.61469e-06	0.0	0.0	0.0	6.17011e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7290:_Escherichia_coli_serotype_O86_O-antigen_biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.29855e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7294:_xylose_degradation_IV	0.0	0.0	1.88685e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.39017e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.37141e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.07907e-06	0.0	3.18434e-07	0.0	0.0	1.40916e-07	0.0
PWY-7315:_dTDP-N-acetylthomosamine_biosynthesis	8.34686e-06	3.56588e-05	1.72495e-05	4.5596e-05	7.39314e-05	2.0862e-05	0.0	0.000203364	2.39997e-05	6.13067e-06	0.0	9.35251e-05	0.000215436	2.83966e-05	3.82137e-05	1.54787e-05	1.12877e-05	1.5418e-05	0.0	8.8262e-07	0.0	5.82527e-05	0.0	0.000159544	4.77121e-06	2.14695e-06	0.0	0.000291921	7.10636e-06	6.21149e-05	0.000118495	0.00015766	0.0	7.06204e-05	0.0	1.57509e-05	0.000135765	5.8567e-05	3.87344e-06	0.000264061	1.53842e-05	8.04826e-05	0.000286526	1.10841e-06	8.51354e-06	8.67985e-05	3.62923e-06	8.3333e-05	0.000259509
PWY-7316:_dTDP-N-acetylviosamine_biosynthesis	1.18293e-06	2.40797e-05	7.98666e-06	2.67641e-05	5.98873e-05	1.31411e-05	0.0	0.000101075	1.55772e-05	1.15001e-06	0.0	7.45016e-05	0.000215436	5.36129e-06	0.0	0.0	1.05055e-05	6.75036e-06	0.0	8.8262e-07	0.0	8.10972e-06	0.0	3.96435e-05	3.99624e-06	1.19889e-06	0.0	0.000175286	0.0	5.54166e-05	9.39519e-05	0.00013274	0.0	5.19953e-05	0.0	9.02138e-06	9.2815e-05	2.50262e-05	3.87344e-06	0.000175747	1.53842e-05	8.04826e-05	0.000286526	6.2038e-07	5.04534e-06	7.68086e-05	1.28064e-06	7.03029e-05	0.000250888
PWY-7323:_superpathway_of_GDP-mannose-derived_O-antigen_building_blocks_biosynthesis	2.73237e-05	8.55369e-05	1.88343e-05	3.01484e-05	4.14152e-05	1.16444e-05	0.0	6.32593e-05	9.90982e-05	8.30713e-05	9.69832e-05	8.5579e-05	0.00021574	1.62708e-05	0.000104409	4.5336e-05	5.23453e-05	0.000199387	5.6387e-05	0.0	0.0	6.85211e-05	0.0	0.000101612	4.58344e-06	0.0	1.92663e-05	7.56416e-05	0.000200043	0.00018633	0.000120491	0.000165733	0.000379968	1.93538e-05	0.00035988	0.00028215	0.000138378	0.000124852	4.72576e-05	4.3218e-05	9.08172e-05	8.13749e-05	0.000230274	6.41829e-07	2.08054e-05	6.9415e-05	5.45201e-06	8.66214e-05	0.000155262
PWY-7328:_superpathway_of_UDP-glucose-derived_O-antigen_building_blocks_biosynthesis	9.08719e-06	4.52855e-05	9.17235e-06	2.88902e-05	3.47732e-05	1.15774e-05	0.0	7.96796e-05	2.4405e-05	5.36772e-06	0.0	7.59407e-05	2.18099e-05	8.49551e-06	7.46685e-05	3.13645e-05	2.02615e-05	6.23512e-06	8.25617e-05	1.41576e-06	0.0	3.80112e-05	0.0	6.0467e-05	1.35485e-05	1.09122e-05	5.49713e-06	0.0	0.0	9.67579e-06	0.000118457	4.63425e-05	0.0	5.29473e-06	0.0	1.27325e-05	5.23487e-05	4.28908e-05	2.68861e-06	4.70875e-05	1.02009e-05	4.68699e-05	3.72279e-05	5.84044e-07	7.53455e-06	4.4405e-06	0.0	3.69122e-05	5.48512e-05
PWY-7345:_superpathway_of_anaerobic_sucrose_degradation	0.0	1.09131e-05	0.0	0.0	3.62579e-06	2.34095e-05	0.0	6.91056e-05	0.0	1.62486e-05	0.0	7.25827e-06	2.40536e-05	0.0	0.0	2.33695e-05	0.0	8.33286e-06	0.0	0.0	0.0	0.0001263	0.0	0.000118466	0.0	0.0	4.53376e-06	0.0	0.0	0.0	3.86295e-05	1.22734e-05	0.0	0.0	0.0	0.0	0.0	1.85537e-05	0.0	0.0	0.0	1.85811e-06	2.48419e-05	0.0	1.07373e-05	0.0	1.82392e-06	7.70805e-06	0.0
PWY-7357:_thiamin_formation_from_pyrithiamine_and_oxythiamine_(yeast)	0.000163584	0.000254549	0.000174034	8.52866e-05	6.29189e-05	0.000529507	0.0	0.000109749	0.000327377	0.000117386	0.00012526	0.000246661	0.000188052	0.000536196	0.00039228	0.000290107	0.000273523	0.000165514	0.00020691	6.05617e-05	0.0	0.000262567	0.0	0.000294813	0.000399967	0.000407843	0.000302627	0.000130877	0.0	0.000118844	0.000290701	0.000125659	3.68692e-05	3.34377e-05	0.0	0.000174373	0.000164376	0.000282907	0.000142008	0.000173802	0.000333175	0.000107633	0.000268868	6.08482e-05	0.000116073	6.56333e-05	2.60193e-05	0.00027262	0.000223931
PWY-7371:_1,4-dihydroxy-6-naphthoate_biosynthesis_II	2.2042e-05	4.57317e-05	0.0	0.0	0.0	9.18817e-06	0.0	0.0	4.34053e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.84927e-05	3.95813e-05	0.0	0.0	0.0	0.0	0.0	5.274e-06	0.0	0.0	0.0	0.0	2.27397e-06	0.0	0.0	0.0	0.0	0.0	1.58255e-06	0.0	7.53063e-05	0.0	0.0	3.56297e-07	0.0	0.0	0.0	0.0	2.75701e-05	2.00946e-06	0.0	0.0
PWY-7373:_superpathway_of_demethylmenaquinol-6_biosynthesis_II	1.25316e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.84841e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.46662e-05	0.0	0.0	0.0
PWY-7376:_cob(II)yrinate_a,c-diamide_biosynthesis_II_(late_cobalt_incorporation)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.79655e-06	0.0	0.0	0.0	1.49538e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7383:_anaerobic_energy_metabolism_(invertebrates,_cytosol)	3.32766e-06	1.78583e-05	1.25128e-05	3.42921e-05	0.0	0.0	0.0	0.0	2.71788e-05	2.51845e-05	3.44251e-05	0.0	0.0	7.35838e-05	0.0	6.69439e-05	3.03032e-06	3.20311e-05	8.45576e-05	3.75938e-06	0.0	0.0	0.0	0.0	0.0	2.81556e-05	4.02676e-05	0.0	0.0	0.000121605	4.57894e-05	1.24905e-05	5.54317e-05	0.0	9.42329e-05	0.0	0.00018735	4.57436e-05	4.10247e-05	2.95392e-05	3.97261e-05	2.61838e-05	0.0	9.65919e-06	7.50218e-06	0.0	0.0	3.05779e-06	1.40112e-06
PWY-7384:_anaerobic_energy_metabolism_(invertebrates,_mitochondrial)	1.64547e-05	4.37035e-05	1.05648e-05	3.41823e-05	5.26024e-06	1.29465e-05	0.0	0.0	2.74375e-05	7.72455e-06	0.0	0.000106458	0.0	0.0	0.0	0.0	0.0	3.00962e-05	0.0	0.0	0.0	3.55996e-05	0.0	0.0	1.32129e-06	8.43029e-06	1.27485e-05	0.0	0.0	0.0	2.66496e-05	0.0	0.0	0.0	0.0	0.0	0.0	4.29044e-05	5.29475e-06	5.06369e-06	2.16209e-05	5.25237e-05	0.0	1.14896e-06	8.11077e-06	5.85874e-07	1.10197e-06	0.000102801	3.28012e-05
PWY-7385:_1,3-propanediol_biosynthesis_(engineered)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.3798e-05	0.0	0.0	0.0	0.0	2.34389e-05	0.0	3.30674e-05	0.0	0.0	0.0	0.0	0.0	0.0	5.04533e-05	0.0	0.0	0.0	0.0	1.93234e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.01199e-06	0.0	2.63105e-05	0.0	8.68944e-07	2.21908e-06	0.0	3.47103e-06	0.0
PWY-7388:_octanoyl-[acyl-carrier_protein]_biosynthesis_(mitochondria,_yeast)	6.60586e-05	0.000133511	4.08507e-05	5.60494e-05	6.65579e-05	0.000193648	0.0	0.000280441	8.34036e-05	3.89868e-05	2.20425e-06	0.000299899	0.000337273	0.000108016	0.000165177	0.000118825	0.000142777	6.28552e-05	2.67666e-05	2.19258e-05	0.0	0.000266141	0.0	0.00038319	0.000157208	2.1943e-05	6.12881e-05	0.000464632	0.000214369	0.0002695	0.000339396	0.00026941	0.00040343	3.66245e-05	0.000447475	0.000382152	0.000261916	0.000140834	1.97829e-05	0.000418175	6.49063e-05	0.000143792	0.000395242	1.67465e-05	8.24192e-05	0.000112549	8.96658e-06	0.000328876	0.000237905
PWY-7389:_superpathway_of_anaerobic_energy_metabolism_(invertebrates)	3.74717e-06	1.85321e-05	1.12976e-05	2.97794e-05	0.0	0.0	0.0	0.0	2.39393e-05	9.39312e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.94347e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.24404e-06	1.53603e-05	0.0	0.0	0.0	3.13842e-05	0.0	0.0	0.0	0.0	0.0	0.0	4.0618e-05	8.31059e-06	7.73367e-06	2.66891e-05	2.70418e-05	0.0	1.81541e-06	7.29363e-06	0.0	0.0	3.6459e-06	1.6487e-06
PWY-7391:_isoprene_biosynthesis_II_(engineered)	5.13711e-06	0.0	2.74469e-06	3.25802e-06	1.53774e-05	2.51197e-06	0.0	0.0	2.53154e-06	0.0	0.0	0.000292915	1.2094e-05	0.0	0.0	2.26907e-05	1.1588e-05	0.0	0.0	0.0	0.0	3.90133e-05	0.0	0.0	8.11268e-06	0.0	0.0	0.0	0.0	0.0	2.24872e-06	7.71221e-06	0.0	1.79247e-06	0.0	0.0	1.03016e-05	3.71965e-06	2.4847e-07	2.48749e-05	1.13493e-06	2.18297e-06	6.07648e-06	0.0	2.85936e-06	8.01392e-07	0.0	6.28201e-06	7.1845e-06
PWY-7392:_taxadiene_biosynthesis_(engineered)	5.96064e-05	0.000164133	5.02435e-05	6.37476e-05	4.61901e-05	0.000190956	0.0	0.00016284	6.76038e-05	4.27276e-05	0.0	0.000168654	3.72237e-05	7.54454e-05	0.0	9.98673e-05	0.000106711	9.15419e-05	3.47239e-05	3.07273e-06	0.0	0.000210736	0.0	0.000162385	0.00010075	1.08761e-05	6.68543e-06	0.000190352	0.000175629	0.000196794	0.000225265	0.000152359	0.000324067	2.71951e-05	0.000359319	0.000280116	0.000202149	0.000173812	6.13469e-05	0.000185429	8.14079e-05	0.000116237	6.80606e-05	1.75608e-05	5.57034e-05	6.32166e-05	7.26999e-06	0.000153326	9.12161e-05
PWY-7399:_methylphosphonate_degradation_II	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.08328e-07	0.0	0.0	0.0	0.0
PWY-7400:_L-arginine_biosynthesis_IV_(archaebacteria)	0.000150488	0.000208599	8.1433e-05	0.000152301	8.62076e-05	0.000325315	0.0	0.000234728	0.000203066	7.97684e-05	5.20681e-05	0.000682399	0.00029896	0.000185558	0.000258116	0.000193149	0.000228015	0.000152754	0.000162999	4.46102e-05	0.0	0.000296558	0.0	0.000275026	0.00020191	0.000135163	8.77185e-05	0.000443676	0.000179734	0.000200534	0.000385761	0.000270607	0.00031379	6.54901e-05	0.000427381	0.000358837	0.00028821	0.00024401	7.80743e-05	0.000385172	0.000137911	0.000163094	0.000346183	5.12859e-05	0.000160663	0.000102239	1.96011e-05	0.000376173	0.000295051
PWY-7409:_phospholipid_remodeling_(phosphatidylethanolamine,_yeast)	2.85056e-06	2.96466e-05	2.99317e-06	2.62129e-05	8.63559e-05	9.574e-06	0.0	8.53632e-05	2.24142e-05	1.64745e-06	0.0	7.31633e-05	0.000236839	0.0	0.0	0.0	1.76683e-05	1.13617e-05	0.0	0.0	0.0	2.02559e-05	0.0	8.69845e-05	3.96657e-06	4.61009e-06	0.0	0.000160231	1.0122e-05	5.33059e-05	0.000113042	0.000179556	0.0	6.131e-05	0.0	2.85675e-06	0.000151298	3.09522e-05	2.74797e-06	0.000231635	1.47799e-05	5.78374e-05	0.000275206	1.02154e-06	5.05767e-06	8.15465e-05	0.0	4.54489e-05	0.000273164
PWY-7431:_aromatic_biogenic_amine_degradation_(bacteria)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.05567e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.6067e-07	6.17381e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7446:_sulfoglycolysis	4.13606e-06	3.25741e-05	2.36116e-06	1.27867e-05	7.26896e-05	1.45994e-05	0.0	0.000103747	2.0475e-05	1.54223e-06	0.0	5.69945e-05	0.00012117	3.94013e-06	0.0	3.77287e-06	1.01142e-05	2.33111e-06	0.0	0.0	0.0	2.35064e-05	0.0	0.0	0.0	1.09948e-06	2.55703e-06	0.000272006	5.2384e-06	4.79264e-05	7.15017e-05	9.06187e-05	0.0	5.22633e-05	0.0	4.30921e-06	0.000120864	3.36812e-05	1.9751e-06	0.00013316	4.44881e-06	4.20944e-05	0.000148834	3.50092e-07	3.22152e-06	6.71455e-05	0.0	3.67308e-05	5.73379e-05
PWY-7456:_mannan_degradation	0.0	1.85567e-05	2.88989e-05	6.33468e-05	0.0	0.0	0.0	0.0	0.0	7.61142e-05	2.37833e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.24127e-05	4.62276e-05	0.0	3.95664e-05	8.08086e-05	0.0	0.0	0.0	5.65363e-07	0.0	0.000336599	0.0
PWY-7528:_L-methionine_salvage_cycle_I_(bacteria_and_plants)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.95067e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.35083e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.86758e-07	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7539:_6-hydroxymethyl-dihydropterin_diphosphate_biosynthesis_III_(Chlamydia)	7.0528e-05	0.000160489	1.10766e-05	0.000112872	3.16426e-05	2.16843e-05	0.0	9.29035e-05	0.000181344	8.17511e-05	1.41366e-05	9.93612e-05	0.000188265	6.19939e-05	0.00012426	1.78214e-05	5.17567e-05	0.000289814	0.000145777	8.36112e-06	0.0	7.25652e-05	0.0	0.00017165	2.31691e-05	8.83723e-05	1.94352e-05	9.87916e-05	0.000205009	0.000250392	0.000149843	0.000236049	0.000388648	5.22183e-05	0.000658284	0.00026095	0.0001491	0.000224919	4.59351e-05	0.000118406	4.99153e-05	0.000115965	0.000216837	6.04332e-06	8.24969e-05	5.68285e-05	2.37783e-06	0.000328764	0.000182345
PWY-7560:_methylerythritol_phosphate_pathway_II	0.000112843	0.000234695	9.97853e-05	6.81359e-05	6.04831e-05	0.000369981	0.0	0.000174722	0.000273706	9.17968e-05	0.000138686	0.000153581	6.55383e-05	0.000264279	0.000284475	0.000225392	0.000192603	0.000335136	0.000180447	5.55925e-05	0.0	0.0003017	0.0	0.000173935	0.000247089	0.000131915	0.000116341	0.000171406	0.000152721	0.000179734	0.000220081	0.000162837	0.000289563	3.44922e-05	0.000357087	0.00029283	0.000196831	0.000301625	9.70189e-05	0.000177858	0.000437517	0.000128793	0.000103867	6.626e-05	7.56315e-05	7.97092e-05	1.05736e-05	0.00023442	0.000266993
PWY-7616:_methanol_oxidation_to_carbon_dioxide	1.25198e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.68411e-06	4.38436e-07	0.0	0.0	0.0	0.0	0.0	0.0	4.98302e-07
PWY-7663:_gondoate_biosynthesis_(anaerobic)	0.000293505	0.000351974	0.000155257	0.000183745	0.000100626	0.000953777	0.0	0.000364903	0.000508737	0.0001705	5.72247e-05	0.000408486	0.000449556	0.000851498	0.000510857	0.000544474	0.000650606	0.000669342	0.000411992	5.19077e-05	0.0	0.000673186	0.0	0.000391538	0.000786312	0.000773088	0.000537906	0.000498114	0.000185422	0.000258316	0.000337627	0.000413298	0.000355051	4.68181e-05	0.000363271	0.00036616	0.000271594	0.000429059	7.36206e-05	0.000474687	0.000333232	0.000149215	0.000541134	5.62065e-05	0.000186029	0.000169145	5.57749e-05	0.000429386	0.000424627
PWY-7664:_oleate_biosynthesis_IV_(anaerobic)	8.08612e-05	0.000165671	5.47035e-05	7.5113e-05	8.99643e-05	0.000272544	0.0	0.000279007	0.000116347	5.20513e-05	3.24331e-06	0.000317894	0.000358855	0.000165327	0.000229531	0.000167657	0.000196079	8.82955e-05	3.88206e-05	2.83537e-05	0.0	0.000341404	0.0	0.000360224	0.000223773	3.2794e-05	8.99888e-05	0.000435376	3.43793e-05	0.000126044	0.000324108	0.000251769	4.52411e-05	3.74149e-05	0.0	0.000332608	0.000262131	0.000179625	2.62982e-05	0.000383574	9.14859e-05	0.000140438	0.000414943	2.20938e-05	9.93259e-05	0.000157621	1.2757e-05	0.000344583	0.000343756
PWY-821:_superpathway_of_sulfur_amino_acid_biosynthesis_(Saccharomyces_cerevisiae)	2.81333e-05	5.94327e-05	1.90443e-05	3.91462e-05	7.35821e-06	2.91505e-05	0.0	0.000135165	5.5313e-05	0.0	0.0	5.182e-05	4.11769e-05	3.88537e-05	0.0	1.34727e-05	2.07846e-05	1.81816e-05	5.83949e-06	5.11666e-06	0.0	6.62028e-05	0.0	0.0	3.26765e-05	1.92621e-05	1.79955e-05	0.0	0.0	3.79657e-05	7.95014e-05	7.86119e-05	0.0	1.60822e-05	0.0	4.53092e-05	7.97436e-05	5.40973e-05	1.86652e-05	6.68526e-05	3.35078e-05	3.72077e-05	6.2397e-05	8.97954e-06	5.1447e-06	2.17477e-05	1.89962e-06	4.7111e-06	1.39785e-05
PWY-841:_superpathway_of_purine_nucleotides_de_novo_biosynthesis_I	0.000181684	0.000227161	3.90369e-05	0.000102895	8.38333e-05	0.000322608	0.0	0.00022773	0.000278003	9.83352e-05	9.32505e-05	0.000623924	0.000180468	0.000378054	0.000351954	0.000254851	0.000337327	0.000365581	0.000246332	1.6898e-05	0.0	0.000346345	0.0	0.00023969	0.000368375	0.0001505	0.000224485	0.000293058	6.34966e-05	0.000183803	0.000313158	0.000212916	0.0	3.90929e-05	0.0	0.000310707	0.000252343	0.000313637	9.80407e-05	0.000380679	0.000175673	0.000144643	0.000179377	5.49951e-05	0.000157042	0.000100022	2.38406e-05	0.000363152	0.000247419
PWY-922:_mevalonate_pathway_I	9.32941e-06	2.27981e-05	4.29253e-06	3.54625e-06	1.6939e-05	8.20045e-05	0.0	3.99794e-05	5.41504e-06	0.0	0.0	0.000334891	6.10503e-05	1.87185e-05	0.0	2.95131e-05	1.48359e-05	0.0	0.0	1.25036e-06	0.0	7.47426e-05	0.0	4.84114e-05	4.35304e-05	2.97328e-06	0.0	0.000109667	0.0	0.0	3.72619e-05	1.20916e-05	0.0	2.96872e-06	0.0	0.0	1.33649e-05	1.55929e-05	2.80079e-06	0.000169715	5.30881e-06	5.77346e-06	4.14783e-05	3.35362e-06	7.91876e-06	9.2357e-07	1.059e-06	8.15788e-06	1.32907e-05
PWY0-1061:_superpathway_of_L-alanine_biosynthesis	3.69235e-05	0.00017665	3.21017e-05	9.73212e-05	0.000147501	0.000265443	0.0	0.000422752	7.67518e-05	1.28123e-05	0.0	0.000712022	0.000439476	0.000131087	0.000177311	0.000206126	0.000125	8.14008e-05	1.11484e-05	5.64717e-06	0.0	0.000326483	0.0	0.000331056	0.000130746	8.12352e-06	2.05407e-05	0.000836368	0.000225526	0.000264415	0.000320577	0.000385581	0.000396614	8.34617e-05	0.000501819	0.000316279	0.000307266	0.000142459	5.3217e-05	0.000525616	9.23428e-05	0.000146242	0.000506676	1.83898e-05	3.82118e-05	0.000155393	9.92125e-06	0.00013778	0.000410802
PWY0-1241:_ADP-L-glycero-&beta;-D-manno-heptose_biosynthesis	1.69902e-05	3.3625e-05	3.52626e-06	2.43472e-05	6.02951e-05	2.10974e-05	0.0	9.43759e-05	2.20614e-05	3.70361e-06	0.0	7.87652e-05	0.000183115	1.56406e-05	0.0	7.34782e-06	2.00578e-05	9.70909e-06	8.66293e-07	0.0	0.0	6.12016e-05	0.0	7.82079e-05	6.17848e-06	1.94784e-06	7.69992e-06	0.000195961	0.00016103	0.000172356	0.000133169	0.000206224	0.000316486	4.51779e-05	0.000392123	0.000200783	0.000131772	3.68144e-05	1.80001e-06	0.000166827	1.26568e-05	5.15619e-05	0.0002214	1.68578e-07	4.23701e-06	7.3433e-05	1.76624e-06	4.3393e-05	0.000197823
PWY0-1261:_anhydromuropeptides_recycling	3.99254e-05	0.000123434	4.48934e-05	8.96832e-05	0.000115714	0.00010303	0.0	0.000315649	9.50486e-05	3.03429e-05	0.0	0.000273506	0.000420937	6.53281e-05	7.09737e-05	8.55051e-05	8.21494e-05	9.90968e-05	5.91886e-05	7.54283e-06	0.0	0.00021861	0.0	0.00017954	4.53135e-05	5.07502e-05	2.94757e-05	0.00036908	0.000244329	0.000285387	0.000339445	0.000358286	0.000442378	7.79899e-05	0.000651996	0.000338326	0.000277128	0.000190916	1.56151e-05	0.000421914	7.61315e-05	0.000145765	0.000496108	1.04773e-05	6.84688e-05	0.000142934	9.27623e-06	0.000193238	0.000418078
PWY0-1277:_3-phenylpropanoate_and_3-(3-hydroxyphenyl)propanoate_degradation	3.72539e-06	3.02334e-05	3.60586e-06	1.85955e-05	5.0475e-05	1.02472e-05	0.0	0.000126834	2.24525e-05	2.99498e-06	0.0	5.03466e-05	0.000222854	6.26732e-06	0.0	0.0	1.47192e-05	1.02785e-05	0.0	0.0	0.0	3.04067e-05	0.0	0.0	0.0	0.0	0.0	0.000134026	4.52783e-06	5.30287e-05	0.000114339	0.000145928	0.0	2.38502e-05	0.0	3.58491e-06	0.000111755	3.53166e-05	2.32349e-06	0.000150799	1.32959e-05	6.19752e-05	0.000296946	0.0	3.421e-06	7.69308e-05	0.0	4.60531e-05	0.000231598
PWY0-1296:_purine_ribonucleosides_degradation	0.000121222	0.000167226	7.20094e-05	0.000112451	0.000121189	0.000290261	0.0	0.000204755	0.000167304	8.71862e-05	1.12432e-05	0.000829064	0.000419332	0.000138201	0.000205314	0.000210895	0.000327865	8.50446e-05	0.000170459	2.70465e-05	0.0	0.000272697	0.0	0.000138107	0.000279542	0.00016009	0.000220378	0.000667463	0.00027093	0.00031716	0.000388311	0.000327633	0.000439394	7.46251e-05	0.000628964	0.000360263	0.000360846	0.000168717	3.25298e-05	0.000468004	0.000112784	0.00015421	0.000488784	3.20733e-05	0.000120889	0.000115709	2.34713e-05	0.000280381	0.000280977
PWY0-1297:_superpathway_of_purine_deoxyribonucleosides_degradation	9.33036e-05	0.000161535	4.75062e-05	9.35919e-05	0.000101277	0.000213389	0.0	0.000215677	0.0001417	9.69853e-05	1.41227e-05	0.000524366	0.000352871	8.56819e-05	0.000181256	0.000129571	9.98784e-05	9.60098e-05	0.000102505	2.4048e-05	0.0	0.000178759	0.0	0.000191082	0.000100393	4.48513e-05	3.3213e-05	0.000476733	0.000217105	0.000243111	0.000346345	0.00028386	0.000373758	6.50367e-05	0.00056072	0.00030824	0.000308378	0.000163192	3.53414e-05	0.000377335	0.000131471	0.00014716	0.000409371	2.92379e-05	5.85321e-05	0.000102586	2.13998e-05	0.0002113	0.00029756
PWY0-1298:_superpathway_of_pyrimidine_deoxyribonucleosides_degradation	3.38289e-05	6.73042e-05	3.95793e-05	3.19209e-05	7.38184e-05	4.75304e-05	0.0	0.000152543	6.55234e-05	7.16276e-05	3.20707e-05	0.000242526	0.000243873	6.47181e-05	7.43955e-05	5.41033e-05	6.02905e-05	7.72224e-05	5.3794e-05	1.74262e-05	0.0	0.000103416	0.0	0.00011362	9.18992e-05	5.46776e-05	7.48284e-05	0.000249182	0.000152562	0.000176843	0.000173822	0.000215648	0.000272817	5.11043e-05	0.000377124	0.000202413	0.000177397	7.33995e-05	3.17033e-05	0.000206423	0.000112874	8.88003e-05	0.000308849	2.58236e-05	3.83115e-05	8.2961e-05	3.09947e-06	0.000149476	0.000288629
PWY0-1319:_CDP-diacylglycerol_biosynthesis_II	0.000216056	0.000265009	9.19249e-05	0.000138624	8.15425e-05	0.000265109	0.0	0.000148446	0.000309425	0.000182077	0.000150377	0.000604155	0.000277958	0.000527556	0.000404642	0.000260139	0.000405416	0.000382683	0.000331951	6.73158e-05	0.0	0.000354008	0.0	0.000160049	0.000600152	0.000498217	0.000313489	0.000182055	0.000267485	0.000267336	0.000327978	0.000315519	0.000419608	6.19866e-05	0.00059501	0.000481107	0.000307124	0.00030351	0.0001289	0.000358947	0.000362772	0.000164753	0.000313048	7.21679e-05	0.000170896	0.000107223	3.55627e-05	0.000475775	0.000286072
